submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
08/19/2020,RMI,0,0,0,0,0,0,0,0,0,0,08/20/2020 03:11:45 PM,Agree,Agree
05/25/2020,MA,93271,93271,0,596,0,6879,6687,192,67,2,05/27/2020 12:00:00 AM,Agree,Agree
05/24/2020,RMI,0,0,0,0,0,0,0,0,0,0,05/25/2020 02:12:49 PM,Agree,Agree
11/21/2020,UT,173979,173979,0,3395,0,787,770,17,14,2,11/22/2020 03:02:23 PM,Agree,Agree
06/03/2020,MA,97964,NA,NA,425,NA,7366,7169,197,41,0,06/05/2020 12:00:00 AM,Agree,Agree
11/11/2020,NYC,278995,265798,13197,1746,760,24099,19429,4670,3,1,11/12/2020 02:55:21 PM,Agree,Agree
11/03/2020,TN,266357,250991,15366,1770,135,3454,3249,205,75,12,11/04/2020 03:03:00 PM,Agree,Agree
08/26/2020,OK,59517,NA,NA,1152,0,963,955,8,17,0,08/27/2020 12:00:00 AM,Not agree,Agree
04/02/2021,UT,386550,386550,0,422,0,2131,2071,60,6,0,04/03/2021 01:51:09 PM,Agree,Agree
02/11/2021,TN,752033,633907,118126,1624,577,10812,8706,2106,81,27,02/12/2021 02:56:38 PM,Agree,Agree
03/24/2021,UT,382733,382733,0,562,0,2082,2024,58,5,0,03/25/2021 02:25:23 PM,Agree,Agree
11/21/2020,AK,26322,NA,NA,671,0,171,NA,NA,3,0,11/21/2020 12:00:00 AM,N/A,N/A
06/27/2020,IA,28012,NA,NA,327,0,704,NA,NA,0,0,06/28/2020 02:59:02 PM,Not agree,Not agree
09/26/2020,PR,46304,22697,23607,891,358,644,473,171,2,0,09/27/2020 01:39:49 PM,Agree,Agree
02/05/2021,WV,123641,99120,24521,597,108,2100,NA,NA,20,6,02/06/2021 04:05:17 PM,Agree,Not agree
10/30/2020,FL,789714,NA,NA,5383,1191,16720,NA,NA,72,6,10/31/2020 01:30:31 PM,Not agree,Not agree
10/09/2020,WV,17707,17129,578,382,29,376,NA,NA,6,-1,10/10/2020 01:30:17 PM,Agree,Not agree
03/11/2020,PA,16,NA,NA,4,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Not agree
03/20/2021,OH,998819,849645,149174,1483,432,18347,18347,0,0,0,03/21/2021 01:54:01 PM,Agree,Agree
06/14/2020,NY,173446,NA,NA,309,0,8502,NA,NA,13,0,06/15/2020 02:33:03 PM,Not agree,Not agree
02/10/2021,UT,357339,357339,0,1299,0,1765,1711,54,17,1,02/11/2021 02:50:55 PM,Agree,Agree
02/20/2021,HI,26293,NA,NA,49,0,427,NA,NA,0,0,02/21/2021 02:57:50 PM,Not agree,Not agree
06/04/2020,NM,8353,NA,NA,213,0,383,NA,NA,8,0,06/05/2020 03:17:07 PM,N/A,Not agree
03/22/2020,TN,505,NA,NA,134,NA,2,NA,NA,1,NA,03/26/2020 04:22:39 PM,Agree,Agree
08/06/2020,OH,97471,92273,5198,1166,64,3618,3348,270,22,0,08/07/2020 11:57:59 PM,Agree,Agree
02/15/2020,NY,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
02/17/2020,AR,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
02/14/2020,PW,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,NA,NA
02/10/2021,NM,178790,NA,NA,510,0,3461,NA,NA,31,0,02/11/2021 02:50:55 PM,N/A,Not agree
02/17/2021,OK,427161,338001,89160,609,189,6369,5406,963,14,3,02/18/2021 12:00:00 AM,Agree,Agree
12/22/2020,OK,291969,242142,49827,4843,1256,3958,3576,382,48,13,12/23/2020 12:00:00 AM,Agree,Agree
01/12/2021,SD,103743,NA,NA,244,66,1585,1281,304,0,0,01/13/2021 02:44:58 PM,N/A,Agree
11/01/2020,AK,15757,NA,NA,359,0,116,NA,NA,0,0,11/01/2020 12:00:00 AM,N/A,N/A
05/05/2020,AR,3496,NA,NA,27,0,83,NA,NA,3,0,05/06/2020 04:23:08 PM,Not agree,Not agree
03/13/2021,WV,135149,107786,27363,307,100,2519,NA,NA,8,1,03/14/2021 01:53:25 PM,Agree,Not agree
06/20/2020,AK,750,NA,NA,21,0,16,NA,NA,0,0,06/20/2020 12:00:00 AM,N/A,N/A
02/14/2020,SD,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,N/A,Agree
08/08/2020,PA,118092,114755,3337,813,27,7313,NA,NA,16,6,08/09/2020 02:03:10 PM,Agree,Not agree
11/22/2020,HI,17039,NA,NA,120,0,231,NA,NA,2,0,11/23/2020 03:04:35 PM,Not agree,Not agree
04/03/2021,WV,143106,113263,29843,453,148,2693,NA,NA,5,2,04/04/2021 01:43:43 PM,Agree,Not agree
08/29/2020,MP,56,56,0,0,0,2,2,0,0,0,08/30/2020 02:49:52 PM,Agree,Agree
05/22/2020,AS,0,NA,NA,0,0,0,NA,NA,0,0,05/23/2020 05:58:16 PM,NA,NA
12/17/2020,FL,1149126,NA,NA,13102,3497,20305,NA,NA,101,4,12/18/2020 02:45:01 PM,Not agree,Not agree
10/06/2020,CO,74191,69049,5142,654,54,2081,1718,363,12,1,10/07/2020 01:45:01 PM,Agree,Agree
06/06/2020,HI,662,NA,NA,1,0,17,NA,NA,0,0,06/07/2020 10:23:35 AM,Not agree,Not agree
05/18/2020,SD,4027,NA,NA,40,-1,44,44,0,0,0,05/19/2020 03:45:23 PM,N/A,Agree
02/24/2020,NM,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,N/A,Not agree
12/14/2020,IA,257332,NA,NA,973,310,3273,NA,NA,60,60,12/15/2020 02:39:02 PM,Not agree,Not agree
12/20/2020,GA,587918,509588,78330,5618,531,10383,9437,946,2,0,12/21/2020 02:39:53 PM,Agree,Agree
02/10/2021,NYC,656739,559220,97519,4983,1298,28022,22995,5027,73,2,02/11/2021 02:50:55 PM,Agree,Agree
03/18/2020,AS,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,NA,NA
08/10/2020,RMI,0,0,0,0,0,0,0,0,0,0,08/11/2020 02:16:27 PM,Agree,Agree
01/17/2021,MP,128,128,0,0,0,2,2,0,0,0,01/18/2021 02:39:32 PM,Agree,Agree
05/15/2020,PW,0,NA,NA,0,0,0,NA,NA,0,0,05/16/2020 03:46:44 PM,NA,NA
03/27/2021,SD,117081,NA,NA,248,60,1933,1574,359,5,2,03/28/2021 01:52:27 PM,N/A,Agree
01/29/2020,TX,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
05/22/2020,OK,6604,NA,NA,97,0,329,329,0,3,0,05/23/2020 12:00:00 AM,Not agree,Agree
10/29/2020,SD,43000,NA,NA,1000,82,403,382,21,19,5,10/30/2020 01:37:23 PM,N/A,Agree
07/05/2020,AK,1141,NA,NA,27,0,18,NA,NA,0,0,07/05/2020 12:00:00 AM,N/A,N/A
09/22/2020,OH,145850,137888,7962,685,106,4635,4338,297,12,-1,09/23/2020 01:51:22 PM,Agree,Agree
08/29/2020,OH,121340,114911,6429,1216,30,4126,3842,284,21,-2,08/30/2020 02:49:52 PM,Agree,Agree
04/12/2021,SD,119892,NA,NA,187,52,1947,1586,361,1,2,04/13/2021 02:00:37 PM,N/A,Agree
04/10/2020,NY,78128,NA,NA,5218,NA,2024,NA,NA,237,NA,04/09/2020 04:22:39 PM,Not agree,Not agree
10/12/2020,IA,100194,NA,NA,509,46,1472,NA,NA,12,0,10/13/2020 01:29:38 PM,Not agree,Not agree
11/26/2020,AR,152625,NA,NA,2348,655,2436,NA,NA,11,1,11/27/2020 03:07:59 PM,Not agree,Not agree
02/01/2021,MP,133,133,0,1,0,2,2,0,0,0,02/02/2021 02:51:51 PM,Agree,Agree
12/28/2020,WV,81436,66631,14805,726,390,1263,NA,NA,9,2,12/29/2020 02:56:32 PM,Agree,Not agree
02/18/2021,UT,364399,364399,0,1151,0,1813,1755,58,7,0,02/19/2021 03:33:51 PM,Agree,Agree
02/17/2020,TN,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
01/19/2021,OK,382199,306915,75284,2801,854,5459,4700,759,64,16,01/20/2021 12:00:00 AM,Agree,Agree
10/06/2020,MP,75,75,0,0,0,2,2,0,0,0,10/07/2020 01:45:01 PM,Agree,Agree
03/11/2020,TX,18,NA,NA,3,0,0,NA,NA,0,NA,03/12/2020 12:00:00 AM,Not agree,Not agree
08/05/2020,SD,9168,NA,NA,89,0,137,135,2,1,2,08/06/2020 02:12:27 PM,N/A,Agree
06/13/2020,NY,173137,NA,NA,377,0,8489,NA,NA,21,0,06/14/2020 02:19:43 PM,Not agree,Not agree
03/24/2020,NM,100,NA,NA,17,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,N/A,Not agree
04/26/2020,UT,4214,4214,0,266,0,41,41,0,0,0,05/25/2020 03:38:40 PM,Agree,Agree
06/05/2020,WV,2119,2054,65,17,2,84,NA,NA,5,0,06/06/2020 02:31:37 PM,Agree,Not agree
09/01/2020,AS,0,NA,NA,0,0,0,NA,NA,0,0,09/02/2020 01:49:48 PM,NA,NA
03/21/2021,OK,438991,346677,92314,207,62,6647,5632,1015,4,0,03/22/2021 12:00:00 AM,Agree,Agree
01/12/2021,TN,660874,569671,91203,3478,1409,8011,6757,1254,146,48,01/13/2021 02:44:58 PM,Agree,Agree
07/24/2020,NM,18475,NA,NA,312,0,601,NA,NA,5,-9,07/25/2020 05:40:06 PM,N/A,Not agree
04/03/2020,TX,5324,NA,NA,659,0,163,NA,NA,20,NA,04/04/2020 12:00:00 AM,Not agree,Not agree
09/12/2020,SD,16437,NA,NA,320,0,183,181,2,6,0,09/13/2020 04:17:15 PM,N/A,Agree
09/19/2020,CO,64356,59782,4574,606,60,2013,1662,351,4,0,09/20/2020 01:53:10 PM,Agree,Agree
08/03/2020,PW,0,NA,NA,0,0,0,NA,NA,0,0,08/04/2020 02:09:35 PM,NA,NA
10/18/2020,PA,182212,175048,7164,1269,71,8492,NA,NA,26,26,10/19/2020 02:06:44 PM,Agree,Not agree
05/16/2020,PA,61611,60202,1409,989,87,4403,NA,NA,61,3,05/17/2020 03:27:46 PM,Agree,Not agree
06/22/2020,OK,14309,NA,NA,272,0,409,409,0,0,0,06/23/2020 12:00:00 AM,Not agree,Agree
02/19/2021,PA,908773,783906,124867,2778,760,23480,NA,NA,67,-135,02/20/2021 02:45:37 PM,Agree,Not agree
03/14/2020,NY,311,NA,NA,44,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
07/10/2020,AK,1323,NA,NA,50,0,21,NA,NA,1,0,07/10/2020 12:00:00 AM,N/A,N/A
05/07/2020,OH,22131,21132,999,555,48,1271,1153,118,46,7,05/08/2020 09:26:08 PM,Agree,Agree
11/06/2020,RMI,1,1,0,0,0,0,0,0,0,0,11/07/2020 02:45:17 PM,Agree,Agree
10/23/2020,AR,104135,NA,NA,1337,290,1782,NA,NA,10,0,10/24/2020 01:26:44 PM,Not agree,Not agree
05/06/2020,PW,0,NA,NA,0,0,0,NA,NA,0,0,05/07/2020 10:59:02 PM,NA,NA
02/02/2020,OH,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
10/18/2020,RMI,0,0,0,0,0,0,0,0,0,0,10/19/2020 02:06:44 PM,Agree,Agree
01/27/2021,PA,818369,718386,99983,5874,1731,21105,NA,NA,222,177,01/28/2021 02:49:07 PM,Agree,Not agree
03/27/2021,PA,1009554,860141,149413,4387,931,24986,NA,NA,33,17,03/28/2021 01:52:27 PM,Agree,Not agree
04/22/2021,PR,126384,111348,15036,1172,324,2246,1915,331,8,0,04/23/2021 01:57:50 PM,Agree,Agree
07/27/2020,PR,15840,5585,10255,409,240,209,104,105,8,3,07/28/2020 02:21:07 PM,Agree,Agree
03/21/2020,NY,4145,NA,NA,1451,NA,21,NA,NA,6,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
10/03/2020,TN,199595,191442,8153,1192,138,2560,2453,107,45,2,10/04/2020 01:35:23 PM,Agree,Agree
02/26/2021,PA,926336,797310,129026,3346,624,23937,NA,NA,69,95,02/27/2021 02:51:23 PM,Agree,Not agree
12/28/2020,PR,75790,71262,4528,2132,531,1460,1209,251,4,0,12/29/2020 02:56:32 PM,Agree,Agree
03/21/2020,FL,706,NA,NA,196,NA,12,NA,NA,1,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
08/12/2020,PW,0,NA,NA,0,0,0,NA,NA,0,0,08/13/2020 02:12:28 PM,NA,NA
12/07/2020,WV,56128,47242,8886,1131,215,841,NA,NA,3,-3,12/08/2020 02:59:49 PM,Agree,Not agree
03/18/2020,MA,256,NA,NA,38,NA,2,2,0,2,0,03/20/2020 12:00:00 AM,Agree,Agree
01/24/2021,PW,0,NA,NA,0,0,0,NA,NA,0,0,01/25/2021 02:42:40 PM,NA,NA
05/06/2021,OH,1080121,906928,173193,1387,306,19344,19344,0,0,0,05/07/2021 01:36:40 PM,Agree,Agree
04/18/2021,FL,2128136,NA,NA,6749,1715,34439,NA,NA,35,1,04/19/2021 03:04:26 PM,Not agree,Not agree
09/11/2020,PW,0,NA,NA,0,0,0,NA,NA,0,0,09/12/2020 02:12:43 PM,NA,NA
05/18/2020,PR,2710,2710,0,64,0,124,60,64,1,1,05/19/2020 03:45:23 PM,Agree,Agree
05/12/2021,PR,135871,119749,16122,102,27,2412,2065,347,17,0,05/13/2021 02:28:07 PM,Agree,Agree
06/26/2020,WV,2730,2637,93,36,0,92,NA,NA,0,0,06/27/2020 05:51:58 PM,Agree,Not agree
03/23/2021,TN,803104,667636,135468,1459,466,11747,9443,2304,34,5,03/24/2021 02:16:52 PM,Agree,Agree
07/30/2020,MA,109400,109400,NA,304,NA,8611,8406,205,10,0,08/01/2020 12:00:00 AM,Agree,Agree
12/19/2020,SD,94336,NA,NA,564,155,1350,1097,253,21,3,12/20/2020 02:32:33 PM,N/A,Agree
05/31/2020,TX,64287,NA,NA,1949,0,1916,NA,NA,14,0,06/01/2020 12:00:00 AM,Not agree,Not agree
05/04/2021,SD,122974,NA,NA,229,54,1973,1604,369,3,2,05/05/2021 02:14:20 PM,N/A,Agree
02/26/2021,MA,577980,547358,30622,1987,253,16129,15805,324,42,0,02/28/2021 12:00:00 AM,Agree,Agree
04/09/2021,AR,331882,NA,NA,178,58,5661,NA,NA,-1,0,04/10/2021 01:45:46 PM,Not agree,Not agree
04/24/2020,PW,0,NA,NA,0,0,0,NA,NA,0,0,05/25/2020 03:38:40 PM,NA,NA
05/17/2020,AK,398,NA,NA,4,0,11,NA,NA,0,0,05/17/2020 12:00:00 AM,N/A,N/A
11/27/2020,PW,0,NA,NA,0,0,0,NA,NA,0,0,11/28/2020 02:46:47 PM,NA,NA
12/06/2020,TX,1375313,NA,NA,10380,1807,25355,NA,NA,175,0,12/07/2020 12:00:00 AM,Not agree,Not agree
11/25/2020,OH,382743,361623,21120,10835,516,6274,5869,405,156,15,11/26/2020 02:44:21 PM,Agree,Agree
03/10/2021,CO,439265,413827,25438,1240,275,6003,5269,734,6,1,03/11/2021 03:36:21 PM,Agree,Agree
10/15/2020,UT,90461,90461,0,1498,0,529,525,4,2,0,10/16/2020 01:33:55 PM,Agree,Agree
03/16/2021,MP,156,156,0,2,0,2,2,0,0,0,03/17/2021 02:24:24 PM,Agree,Agree
04/25/2020,CO,12868,11533,1335,684,146,670,564,106,-2,-15,05/25/2020 03:38:40 PM,Agree,Agree
03/22/2020,AS,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,NA,NA
07/11/2020,MA,105457,105457,NA,167,NA,8334,8132,202,11,0,07/13/2020 12:00:00 AM,Agree,Agree
12/12/2020,OH,553461,507325,46136,11252,1492,7477,6911,566,51,4,12/13/2020 02:31:19 PM,Agree,Agree
07/06/2020,MP,31,31,0,0,0,2,2,0,0,0,07/07/2020 02:58:02 PM,Agree,Agree
04/01/2020,AK,141,NA,NA,13,NA,6,NA,NA,0,NA,04/01/2020 12:00:00 AM,N/A,N/A
12/31/2020,MA,375178,359445,15733,7260,373,12613,12346,267,84,1,01/02/2021 12:00:00 AM,Agree,Agree
09/03/2020,PW,0,NA,NA,0,0,0,NA,NA,0,0,09/04/2020 01:36:16 PM,NA,NA
11/05/2020,CO,121006,113607,7399,3369,46,2353,1956,397,20,-1,11/06/2020 03:33:41 PM,Agree,Agree
01/25/2021,RMI,4,4,0,0,0,0,0,0,0,0,01/26/2021 02:46:01 PM,Agree,Agree
03/05/2020,AS,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,NA,NA
05/22/2020,AR,5612,NA,NA,154,0,113,NA,NA,3,0,05/23/2020 05:58:16 PM,Not agree,Not agree
07/09/2020,UT,28054,27818,236,574,4,209,209,0,8,0,07/10/2020 03:35:06 PM,Agree,Agree
03/03/2020,MA,2,NA,NA,1,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
07/22/2020,SD,8077,NA,NA,58,0,119,119,0,1,-1,07/23/2020 02:48:19 PM,N/A,Agree
06/10/2020,MA,100158,NA,NA,203,NA,7625,7427,198,35,0,06/12/2020 12:00:00 AM,Agree,Agree
12/01/2020,AK,32332,NA,NA,539,0,208,NA,NA,3,0,12/01/2020 12:00:00 AM,N/A,N/A
05/16/2020,NY,156632,NA,NA,1176,0,7377,NA,NA,98,0,05/17/2020 03:27:46 PM,Not agree,Not agree
03/04/2021,HI,26852,NA,NA,55,0,438,NA,NA,0,0,03/05/2021 04:11:33 PM,Not agree,Not agree
03/26/2021,NY,1006478,NA,NA,4114,0,18665,NA,NA,12,0,03/27/2021 02:01:18 PM,Not agree,Not agree
10/01/2020,CO,71218,66242,4976,682,18,2054,1696,358,3,1,10/02/2020 01:40:08 PM,Agree,Agree
04/10/2021,NYC,886383,733886,152497,2801,781,31801,26721,5080,60,6,04/11/2021 01:50:11 PM,Agree,Agree
04/01/2021,CO,463685,434979,28706,1604,142,6117,5385,732,10,4,04/02/2021 01:56:15 PM,Agree,Agree
03/28/2020,GA,2592,2590,2,225,0,79,NA,NA,14,NA,03/28/2020 12:22:39 PM,Agree,Agree
03/19/2021,GA,1042417,841084,201333,1600,339,18464,16095,2369,44,2,03/20/2021 02:03:21 PM,Agree,Agree
07/15/2020,AS,0,NA,NA,0,0,0,NA,NA,0,0,07/16/2020 02:22:21 PM,NA,NA
07/15/2020,PW,0,NA,NA,0,0,0,NA,NA,0,0,07/16/2020 02:22:21 PM,NA,NA
06/08/2020,PW,0,NA,NA,0,0,0,NA,NA,0,0,06/09/2020 04:49:08 PM,NA,NA
08/07/2020,AK,3543,NA,NA,55,0,40,NA,NA,2,0,08/07/2020 12:00:00 AM,N/A,N/A
06/02/2020,HI,646,NA,NA,1,0,17,NA,NA,0,0,06/03/2020 10:11:36 AM,Not agree,Not agree
01/21/2021,NYC,560462,483060,77402,7112,1974,26398,21492,4906,64,6,01/22/2021 02:51:49 PM,Agree,Agree
01/31/2020,NY,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
09/10/2020,FL,647318,NA,NA,2537,414,12326,NA,NA,211,2,09/11/2020 01:51:03 PM,Not agree,Not agree
10/04/2020,PW,0,NA,NA,0,0,0,NA,NA,0,0,10/05/2020 01:49:47 PM,NA,NA
09/04/2020,HI,9655,NA,NA,219,0,81,NA,NA,2,0,09/05/2020 10:09:45 AM,Not agree,Not agree
10/30/2020,OH,212782,200609,12173,3845,100,5291,4979,312,16,0,10/31/2020 01:30:31 PM,Agree,Agree
01/19/2021,TX,2135028,NA,NA,9476,1111,37354,NA,NA,329,0,01/20/2021 12:00:00 AM,Not agree,Not agree
06/10/2020,MP,30,30,0,0,0,2,2,0,0,0,06/11/2020 02:48:51 PM,Agree,Agree
01/01/2021,OK,328189,267849,60340,3505,1018,4460,3948,512,50,10,01/02/2021 12:00:00 AM,Agree,Agree
06/11/2020,OK,9712,NA,NA,419,0,387,387,0,2,0,06/12/2020 12:00:00 AM,Not agree,Agree
11/27/2020,OK,211855,181251,30604,1340,331,2739,2576,163,45,8,11/28/2020 12:00:00 AM,Agree,Agree
07/04/2020,OH,56183,52488,3695,926,19,2907,2657,250,4,0,07/05/2020 03:00:14 PM,Agree,Agree
12/10/2020,IA,251386,NA,NA,2110,404,3120,NA,NA,99,99,12/11/2020 03:06:51 PM,Not agree,Not agree
10/23/2020,NY,234624,NA,NA,1066,0,9185,NA,NA,8,0,10/24/2020 01:26:44 PM,Not agree,Not agree
10/15/2020,RMI,0,0,0,0,0,0,0,0,0,0,10/16/2020 01:33:55 PM,Agree,Agree
04/25/2021,WV,151382,119204,32178,314,87,2821,NA,NA,4,0,04/26/2021 01:45:41 PM,Agree,Not agree
09/01/2020,PR,34003,15942,18061,582,224,443,293,150,8,3,09/02/2020 01:49:48 PM,Agree,Agree
02/24/2020,RMI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
03/02/2021,TN,776337,650084,126253,644,224,11436,9195,2241,15,1,03/03/2021 03:20:17 PM,Agree,Agree
02/19/2021,GA,980411,800959,179452,3679,1505,16610,14530,2080,207,35,02/20/2021 02:45:37 PM,Agree,Agree
01/23/2020,AK,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,N/A,N/A
07/25/2020,SD,8305,NA,NA,105,0,122,120,2,0,2,07/26/2020 03:17:16 PM,N/A,Agree
04/24/2021,WV,151068,118977,32091,375,111,2817,NA,NA,4,1,04/25/2021 01:42:01 PM,Agree,Not agree
06/16/2020,OH,42010,38911,3099,434,59,2597,2362,235,24,4,06/17/2020 03:06:04 PM,Agree,Agree
08/04/2020,PR,19651,7684,11967,327,56,246,133,113,9,3,08/05/2020 02:13:18 PM,Agree,Agree
04/28/2020,IA,6376,NA,NA,508,0,136,NA,NA,9,0,04/29/2020 06:12:08 PM,Not agree,Not agree
05/05/2021,HI,31719,NA,NA,54,0,482,NA,NA,1,0,05/06/2021 02:14:04 PM,Not agree,Not agree
03/20/2021,RMI,4,4,0,0,0,0,0,0,0,0,03/21/2021 01:54:01 PM,Agree,Agree
04/13/2020,UT,2392,NA,NA,54,NA,18,NA,NA,0,NA,04/12/2020 04:22:39 PM,Agree,Agree
04/11/2021,PA,1072336,909917,162419,3362,826,25405,NA,NA,3,0,04/12/2021 01:39:29 PM,Agree,Not agree
09/07/2020,WV,11575,11368,207,163,9,247,NA,NA,1,0,09/08/2020 02:47:00 PM,Agree,Not agree
02/05/2021,AR,304723,NA,NA,1824,532,5050,NA,NA,41,22,02/06/2021 04:05:17 PM,Not agree,Not agree
10/04/2020,SD,24418,NA,NA,432,0,248,246,2,0,0,10/05/2020 01:49:47 PM,N/A,Agree
09/28/2020,PW,0,NA,NA,0,0,0,NA,NA,0,0,09/29/2020 01:50:42 PM,NA,NA
04/01/2021,TX,2786642,NA,NA,3337,822,47913,NA,NA,8,0,04/02/2021 12:00:00 AM,Not agree,Not agree
07/27/2020,PA,109384,106331,3053,1120,17,7146,NA,NA,24,15,07/28/2020 02:21:07 PM,Agree,Not agree
09/03/2020,OH,127112,120471,6641,1345,31,4226,3939,287,50,1,09/04/2020 01:36:16 PM,Agree,Agree
01/11/2021,UT,307483,307483,0,1484,0,1396,1361,35,4,1,01/12/2021 02:48:35 PM,Agree,Agree
04/19/2020,KS,1849,1849,0,38,0,92,NA,NA,4,0,04/19/2020 04:22:39 PM,Agree,N/A
05/07/2020,TX,35390,NA,NA,968,0,1232,NA,NA,35,0,05/08/2020 12:00:00 AM,Not agree,Not agree
06/16/2020,IA,24179,NA,NA,102,0,669,NA,NA,14,0,06/17/2020 03:06:04 PM,Not agree,Not agree
03/20/2020,MP,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
03/09/2020,OH,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
02/14/2020,TX,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
11/12/2020,SD,60716,NA,NA,2020,287,567,517,50,0,0,11/13/2020 02:54:34 PM,N/A,Agree
04/26/2021,OH,1065702,896637,169065,1396,263,19122,19122,0,0,0,04/27/2021 01:56:18 PM,Agree,Agree
02/01/2020,MP,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
09/16/2020,TX,674772,NA,NA,6026,0,16014,NA,NA,78,0,09/17/2020 12:00:00 AM,Not agree,Not agree
07/03/2020,AR,22622,NA,NA,547,0,281,NA,NA,2,0,07/04/2020 03:30:31 PM,Not agree,Not agree
09/25/2020,TX,728552,NA,NA,4633,0,16614,NA,NA,70,0,09/26/2020 12:00:00 AM,Not agree,Not agree
06/11/2020,KS,10812,10812,0,0,0,240,NA,NA,0,0,06/12/2020 02:17:59 PM,Agree,N/A
05/02/2020,CO,16120,14498,1622,452,32,832,701,131,12,4,05/03/2020 03:36:03 PM,Agree,Agree
02/08/2021,MA,545303,517806,27497,1369,93,15283,14973,310,43,1,02/10/2021 12:00:00 AM,Agree,Agree
07/30/2020,WV,6422,6284,138,96,-1,115,NA,NA,3,0,07/31/2020 02:35:06 PM,Agree,Not agree
10/02/2020,CO,71898,66891,5007,680,31,2057,1696,361,3,3,10/03/2020 01:39:53 PM,Agree,Agree
07/31/2020,OH,91159,86333,4826,1533,62,3489,3222,267,47,2,08/01/2020 02:38:12 PM,Agree,Agree
04/28/2020,HI,602,NA,NA,4,0,16,NA,NA,0,0,04/29/2020 02:12:08 PM,Not agree,Not agree
03/20/2020,AR,100,NA,NA,36,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
12/10/2020,UT,225946,225946,0,3401,0,1016,998,18,21,1,12/11/2020 03:06:51 PM,Agree,Agree
10/14/2020,RMI,0,0,0,0,0,0,0,0,0,0,10/15/2020 01:30:46 PM,Agree,Agree
08/02/2020,CO,47716,44527,3189,449,-1,1844,1502,342,0,-1,08/03/2020 02:31:01 PM,Agree,Agree
09/18/2020,PW,0,NA,NA,0,0,0,NA,NA,0,0,09/19/2020 02:00:26 PM,NA,NA
05/11/2021,NY,1135113,NA,NA,959,0,19581,NA,NA,20,0,05/12/2021 02:33:56 PM,Not agree,Not agree
10/13/2020,HI,13538,NA,NA,61,0,173,NA,NA,4,0,10/14/2020 01:28:39 PM,Not agree,Not agree
02/05/2020,TN,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
02/15/2020,FL,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
03/10/2021,AR,325700,NA,NA,317,125,5382,NA,NA,25,14,03/11/2021 03:36:21 PM,Not agree,Not agree
05/25/2020,FL,51746,NA,NA,879,0,2252,NA,NA,15,0,05/26/2020 02:23:02 PM,Not agree,Not agree
03/02/2020,UT,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
04/26/2021,UT,395677,395677,0,246,0,2183,2119,64,1,0,04/27/2021 01:56:18 PM,Agree,Agree
09/25/2020,NYC,243123,237628,5495,438,37,23795,19167,4628,3,1,09/26/2020 01:46:07 PM,Agree,Agree
10/13/2020,PA,174646,168253,6393,1342,157,8384,NA,NA,16,-77,10/14/2020 01:28:39 PM,Agree,Not agree
