submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
08/20/2020,VI,869,NA,NA,41,0,10,NA,NA,1,0,08/21/2020 02:27:34 PM,NA,NA
09/10/2020,VI,1201,NA,NA,4,0,18,NA,NA,0,0,09/11/2020 01:51:03 PM,NA,NA
06/13/2021,NV,327432,NA,NA,146,0,5622,NA,NA,0,0,06/14/2021 03:07:59 PM,NA,NA
08/06/2020,WI,61985,57779,4206,875,36,985,978,7,8,0,08/07/2020 11:57:59 PM,Agree,Agree
04/11/2021,NC,937151,805536,131615,2061,515,12674,11196,1478,11,2,04/10/2021 12:00:00 AM,Agree,Agree
03/16/2021,WA,350995,NA,NA,653,126,5149,NA,NA,14,0,03/18/2021 12:00:00 AM,N/A,N/A
09/30/2020,SC,150289,144638,5651,753,85,3525,NA,NA,14,0,09/30/2020 12:00:00 AM,Agree,Not agree
05/10/2020,WI,10219,10219,0,280,0,400,400,0,2,0,05/11/2020 09:26:08 PM,Agree,Agree
02/24/2021,IN,658916,NA,NA,1018,0,12726,12330,396,17,1,02/24/2021 12:00:00 AM,Not agree,Agree
01/12/2021,DE,68232,65265,2967,750,65,991,886,105,5,0,01/14/2021 12:00:00 AM,Agree,Agree
04/01/2021,MS,306103,187942,118161,203,119,7162,4956,2206,0,0,04/03/2021 12:00:00 AM,Agree,Agree
02/08/2020,IL,2,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
07/05/2020,RI,17028,NA,NA,25,0,988,NA,NA,2,0,07/06/2020 03:16:12 PM,Not agree,N/A
12/31/2020,ID,141077,116717,24360,1213,346,1436,1269,167,33,4,01/01/2021 02:49:07 PM,Agree,Agree
05/03/2021,DC,47903,NA,NA,103,0,1106,NA,NA,0,0,05/04/2021 02:00:10 PM,NA,NA
05/17/2020,VT,940,NA,NA,8,0,54,NA,NA,1,0,05/18/2020 04:01:54 PM,Not agree,Not agree
06/07/2021,MI,995397,890764,104633,232,22,20600,19376,1224,12,1,06/08/2021 03:05:30 PM,Agree,Agree
05/10/2021,ID,189128,151507,37621,114,19,2061,1797,264,0,0,05/11/2021 01:53:24 PM,Agree,Agree
06/16/2021,MO,608446,NA,NA,724,242,9227,NA,NA,3,0,06/17/2021 02:38:09 PM,Not agree,Not agree
03/22/2021,MD,401427,NA,NA,722,0,8705,8500,205,15,0,03/24/2021 12:00:00 AM,N/A,Agree
06/15/2021,CA,3697927,NA,NA,628,0,62515,NA,NA,10,0,06/16/2021 03:10:20 PM,Not agree,Not agree
03/13/2021,VA,594735,467995,126740,1173,415,10019,8381,1638,34,5,03/14/2021 01:53:25 PM,Agree,Agree
05/29/2021,VA,675392,525447,149945,227,39,11173,9429,1744,13,2,05/30/2021 01:32:12 PM,Agree,Agree
09/28/2020,ME,5337,4777,560,37,15,140,139,1,0,0,09/29/2020 01:50:42 PM,Agree,Agree
05/29/2020,CA,126011,NA,NA,3511,0,4643,NA,NA,81,0,05/29/2020 12:00:00 AM,Not agree,Not agree
05/26/2020,WI,15863,15863,0,279,0,517,517,0,3,0,05/27/2020 03:37:59 PM,Agree,Agree
04/30/2020,NE,4281,NA,NA,497,0,70,NA,NA,2,0,05/02/2020 12:00:00 AM,Not agree,Not agree
04/21/2021,NJ,987350,865733,121617,3475,553,25271,22660,2611,65,19,04/22/2021 01:56:30 PM,Agree,Agree
10/06/2020,WA,92220,NA,NA,415,21,2165,NA,NA,7,0,10/08/2020 12:00:00 AM,N/A,N/A
03/24/2020,VT,95,NA,NA,20,NA,7,NA,NA,2,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
01/05/2021,OR,119488,117768,1720,1035,0,1550,1535,15,44,0,01/06/2021 02:58:26 PM,Agree,Agree
07/17/2020,MO,41692,NA,NA,1026,15,1223,NA,NA,7,0,07/19/2020 12:00:00 AM,Not agree,Not agree
02/01/2020,OR,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
04/11/2021,MS,308129,188970,119159,173,75,7184,4968,2216,1,0,04/13/2021 12:00:00 AM,Agree,Agree
11/21/2020,IN,289186,NA,NA,6873,0,5911,5646,265,73,1,11/21/2020 12:00:00 AM,Not agree,Agree
11/17/2020,MD,171823,NA,NA,2018,0,4514,4350,164,19,0,11/19/2020 12:00:00 AM,N/A,Agree
03/16/2020,DE,10,10,0,1,0,0,NA,NA,0,NA,03/18/2020 12:00:00 AM,Agree,Agree
06/11/2021,RI,152219,NA,NA,25,0,2722,NA,NA,0,0,06/13/2021 12:00:00 AM,Not agree,N/A
05/22/2020,SC,10297,10297,0,272,0,449,NA,NA,5,0,05/22/2020 12:00:00 AM,Agree,Not agree
07/03/2020,MN,37624,NA,NA,0,0,1503,1466,37,0,0,07/04/2020 03:30:31 PM,N/A,Agree
08/17/2020,MN,65716,NA,NA,0,0,1758,1712,46,-1,-1,08/18/2020 02:26:55 PM,N/A,Agree
05/19/2021,DC,48634,NA,NA,18,0,1124,NA,NA,2,0,05/20/2021 03:08:06 PM,NA,NA
01/26/2021,VI,2373,NA,NA,23,0,24,NA,NA,0,0,01/27/2021 02:53:24 PM,NA,NA
03/05/2021,IN,666275,NA,NA,852,0,12872,12472,400,13,0,03/05/2021 12:00:00 AM,Not agree,Agree
01/28/2020,FSM,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
01/27/2020,MO,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
03/04/2020,MD,0,NA,NA,0,NA,0,0,0,0,0,03/06/2020 12:00:00 AM,N/A,Agree
03/13/2020,WY,1,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
12/30/2020,ND,92495,89525,2970,294,68,1292,NA,NA,10,0,12/31/2020 02:55:07 PM,Agree,Not agree
05/16/2020,WY,741,559,182,25,7,7,7,0,0,0,05/17/2020 03:27:46 PM,Agree,Agree
08/19/2020,AL,126307,113502,12805,1066,290,3024,2687,337,38,5,08/20/2020 04:00:00 PM,Agree,Agree
12/21/2020,RI,81312,NA,NA,940,0,1780,NA,NA,11,0,12/22/2020 02:35:48 PM,Not agree,N/A
07/31/2020,IL,180118,178837,1281,1980,39,7692,7495,197,22,5,08/01/2020 02:38:12 PM,Agree,Agree
03/13/2020,IN,12,NA,NA,0,0,0,0,0,0,0,03/13/2020 12:00:00 AM,Not agree,Agree
05/20/2020,MD,43531,NA,NA,1208,0,2258,2150,108,36,2,05/22/2020 12:00:00 AM,N/A,Agree
06/13/2020,NC,44851,44826,25,1431,1,1183,1183,0,12,0,06/12/2020 12:00:00 AM,Agree,Agree
12/11/2020,MT,71870,71870,0,978,0,805,805,0,24,0,12/12/2020 02:59:37 PM,Agree,Agree
04/08/2020,NJ,47437,NA,NA,3021,NA,1504,NA,NA,272,NA,04/07/2020 04:22:39 PM,Agree,Agree
05/24/2020,VI,69,NA,NA,0,0,6,NA,NA,0,0,05/25/2020 02:12:49 PM,NA,NA
12/13/2020,ID,121179,101477,19702,547,36,1175,1058,117,6,1,12/14/2020 02:36:45 PM,Agree,Agree
01/31/2020,RI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,N/A
03/22/2021,DC,43383,NA,NA,154,0,1050,NA,NA,0,0,03/23/2021 02:05:18 PM,NA,NA
05/04/2020,ND,1225,1225,0,34,0,25,NA,NA,0,0,05/05/2020 05:25:08 PM,Agree,Not agree
10/08/2020,NC,228064,220754,7310,2316,246,3977,3923,54,26,3,10/07/2020 12:00:00 AM,Agree,Agree
04/27/2021,VA,657154,510867,146287,1120,325,10735,9019,1716,11,2,04/28/2021 03:20:12 PM,Agree,Agree
08/27/2020,IN,90504,NA,NA,1145,0,3432,3213,219,4,0,08/27/2020 12:00:00 AM,Not agree,Agree
07/17/2020,LA,88590,NA,NA,2179,0,3509,3399,110,24,0,07/18/2020 04:14:26 PM,Not agree,Agree
08/15/2020,VT,1509,NA,NA,8,0,58,NA,NA,0,0,08/16/2020 02:57:14 PM,Not agree,Not agree
04/21/2020,DE,3308,3261,47,278,5,89,79,10,17,10,04/23/2020 12:00:00 AM,Agree,Agree
03/02/2020,WA,1,NA,NA,0,0,6,NA,NA,5,NA,03/04/2020 12:00:00 AM,N/A,N/A
06/27/2020,AL,43072,41578,1494,776,33,1286,1192,94,21,3,06/28/2020 04:00:00 PM,Agree,Agree
04/26/2020,WI,5911,5911,0,224,0,272,272,0,6,0,05/25/2020 03:38:40 PM,Agree,Agree
03/13/2021,MD,393441,NA,NA,1961,0,8556,8354,202,16,0,03/15/2021 12:00:00 AM,N/A,Agree
03/11/2021,GU,7767,NA,NA,9,0,133,NA,NA,0,0,03/12/2021 03:20:13 PM,Not agree,Not agree
09/11/2020,NH,7620,NA,NA,47,0,434,NA,NA,0,0,09/12/2020 02:12:43 PM,Not agree,Not agree
05/15/2020,VT,933,NA,NA,0,0,53,NA,NA,0,0,05/16/2020 03:46:44 PM,Not agree,Not agree
04/26/2020,SC,5783,5783,0,152,0,233,NA,NA,6,0,06/23/2021 03:06:19 PM,Agree,Not agree
11/23/2020,KY,160232,132799,27433,2132,232,1792,1747,45,5,0,11/24/2020 03:27:55 PM,Agree,Agree
05/06/2021,IL,1348176,1348176,0,1778,0,24483,22136,2347,40,0,05/07/2021 01:36:40 PM,Agree,Agree
06/11/2020,ND,2980,2980,0,39,0,74,NA,NA,1,0,06/12/2020 02:17:59 PM,Agree,Not agree
01/26/2020,FSM,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
02/04/2021,CA,3375868,NA,NA,12622,0,52223,NA,NA,389,0,02/04/2021 12:00:00 AM,Not agree,Not agree
04/13/2020,WA,10134,NA,NA,265,0,508,NA,NA,0,NA,04/15/2020 12:00:00 AM,N/A,N/A
06/07/2021,NV,326019,NA,NA,209,0,5607,NA,NA,7,0,06/08/2021 03:05:30 PM,NA,NA
01/27/2021,ND,97305,93074,4231,145,38,1417,NA,NA,1,0,01/28/2021 02:49:07 PM,Agree,Not agree
04/03/2020,LA,10297,NA,NA,1147,NA,370,NA,NA,60,NA,04/03/2020 04:22:39 PM,Not agree,Agree
05/31/2020,VI,69,NA,NA,0,0,6,NA,NA,0,0,06/01/2020 02:17:42 PM,NA,NA
06/16/2020,WY,1089,866,223,10,0,18,18,0,0,0,06/17/2020 03:06:04 PM,Agree,Agree
01/24/2020,NE,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
10/17/2020,NE,57338,NA,NA,620,0,548,NA,NA,1,0,10/19/2020 12:00:00 AM,Not agree,Not agree
11/25/2020,NJ,345133,NA,NA,4730,688,16886,15057,1829,67,17,11/25/2020 12:00:00 AM,Not agree,Agree
08/18/2020,VT,1530,NA,NA,3,0,58,NA,NA,0,0,08/19/2020 02:23:51 PM,Not agree,Not agree
01/03/2021,KY,276826,222545,54281,2855,541,2723,2533,190,25,5,01/04/2021 02:55:45 PM,Agree,Agree
05/07/2021,OR,189986,189986,0,824,0,2522,2522,0,8,0,05/08/2021 01:45:22 PM,Agree,Agree
03/30/2020,CA,16568,NA,NA,942,0,392,NA,NA,26,0,03/30/2020 12:00:00 AM,Not agree,Not agree
04/02/2021,RI,138821,NA,NA,415,0,2627,NA,NA,0,0,04/03/2021 01:51:09 PM,Not agree,N/A
05/11/2021,MO,591430,NA,NA,522,193,8988,NA,NA,3,0,05/13/2021 12:00:00 AM,Not agree,Not agree
03/15/2020,NE,18,NA,NA,8,NA,0,NA,NA,0,NA,03/17/2020 12:00:00 AM,Not agree,Not agree
02/08/2020,NE,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
05/24/2021,MS,316911,193997,122914,157,85,7298,5031,2267,3,4,05/25/2021 02:17:06 PM,Agree,Agree
08/15/2020,MD,100212,NA,NA,519,0,3756,3609,147,8,0,08/17/2020 12:00:00 AM,N/A,Agree
09/09/2020,DE,18607,17635,972,103,0,609,537,72,0,0,09/11/2020 12:00:00 AM,Agree,Agree
09/01/2020,MD,109319,NA,NA,456,0,3887,3734,153,7,1,09/03/2020 12:00:00 AM,N/A,Agree
06/17/2021,NJ,1020564,890878,129686,238,56,26364,23674,2690,7,0,06/18/2021 01:48:26 PM,Agree,Agree
08/16/2020,IL,207413,206081,1332,1562,0,7955,7744,211,18,0,08/17/2020 02:26:31 PM,Agree,Agree
12/09/2020,LA,258914,NA,NA,4352,1680,6684,6393,291,32,2,12/10/2020 02:50:16 PM,Not agree,Agree
05/03/2021,MI,961736,862222,99514,1518,228,19360,18189,1171,75,3,05/05/2021 12:00:00 AM,Agree,Agree
12/07/2020,CA,1512973,NA,NA,24192,0,21964,NA,NA,230,0,12/07/2020 12:00:00 AM,Not agree,Not agree
01/26/2021,WI,584041,535218,48823,1564,263,6264,5753,511,65,11,01/27/2021 02:53:24 PM,Agree,Agree
04/13/2021,AL,531918,410461,121457,483,148,10982,8735,2247,11,2,04/14/2021 04:00:00 PM,Agree,Agree
10/31/2020,ND,45043,45043,0,1127,0,531,NA,NA,7,0,11/01/2020 03:03:08 PM,Agree,Not agree
04/07/2021,NC,928788,799343,129445,2256,578,12636,11163,1473,10,1,04/06/2021 12:00:00 AM,Agree,Agree
10/17/2020,MI,269373,244155,25218,1594,137,7424,7086,338,26,2,10/19/2020 12:00:00 AM,Agree,Agree
05/08/2021,SC,584565,485835,98730,505,156,9632,NA,NA,8,0,05/08/2021 12:00:00 AM,Agree,Not agree
08/31/2020,RI,21909,NA,NA,86,0,1078,NA,NA,1,0,09/01/2020 02:09:34 PM,Not agree,N/A
07/19/2020,VT,1350,NA,NA,12,0,56,NA,NA,0,0,07/20/2020 02:35:44 PM,Not agree,Not agree
07/29/2020,DC,11999,NA,NA,54,0,584,NA,NA,1,0,07/30/2020 02:42:43 PM,NA,NA
10/24/2020,CT,66052,63376,2676,0,0,4577,3674,903,0,0,10/25/2020 01:45:35 PM,Agree,Agree
06/30/2020,SC,39326,39140,186,1637,17,826,NA,NA,23,1,06/30/2020 12:00:00 AM,Agree,Not agree
05/26/2020,DC,8334,NA,NA,109,0,440,NA,NA,0,0,05/27/2020 03:37:59 PM,NA,NA
06/06/2021,VA,676831,526688,150143,90,-8,11245,9489,1756,9,1,06/07/2021 02:36:26 PM,Agree,Agree
06/16/2020,MD,62969,NA,NA,560,0,3102,2972,130,14,1,06/18/2020 12:00:00 AM,N/A,Agree
07/09/2020,WY,1774,1428,346,34,10,21,21,0,0,0,07/10/2020 03:35:06 PM,Agree,Agree
04/12/2021,WY,56988,48229,8759,115,19,701,701,0,0,0,04/13/2021 02:00:37 PM,Agree,Agree
06/23/2020,GU,226,NA,NA,1,0,5,NA,NA,0,0,06/24/2020 03:03:27 PM,Not agree,Not agree
05/09/2020,NE,8234,NA,NA,403,0,96,NA,NA,4,0,05/11/2020 12:00:00 AM,Not agree,Not agree
03/10/2020,NE,4,NA,NA,0,NA,0,NA,NA,0,NA,03/12/2020 12:00:00 AM,Not agree,Not agree
04/18/2021,WY,57341,48521,8820,37,0,703,703,0,0,0,04/19/2021 03:04:26 PM,Agree,Agree
01/01/2021,WI,522523,483007,39516,2085,180,5254,4869,385,12,2,01/02/2021 02:50:51 PM,Agree,Agree
01/26/2020,LA,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Agree
05/14/2020,MO,11020,NA,NA,186,0,711,NA,NA,14,0,05/16/2020 12:00:00 AM,Not agree,Not agree
04/13/2020,WY,373,275,98,103,98,1,NA,NA,1,NA,04/12/2020 04:22:39 PM,Agree,Agree
03/10/2020,MD,9,NA,NA,0,NA,0,0,0,0,0,03/12/2020 12:00:00 AM,N/A,Agree
11/06/2020,NE,80709,NA,NA,2682,0,701,NA,NA,27,0,11/08/2020 12:00:00 AM,Not agree,Not agree
08/02/2020,OR,19097,19097,0,280,0,326,326,0,1,0,08/03/2020 02:31:01 PM,Agree,Agree
04/26/2021,NC,964816,826222,138594,1041,273,12842,11341,1501,14,4,04/25/2021 12:00:00 AM,Agree,Agree
05/05/2020,VT,906,NA,NA,4,0,52,NA,NA,0,0,05/06/2020 04:23:08 PM,Not agree,Not agree
05/04/2020,FSM,0,0,0,0,0,0,0,0,0,0,05/05/2020 05:25:08 PM,Agree,Agree
03/05/2021,NC,875182,760140,115042,1928,507,12217,10803,1414,21,2,03/04/2021 12:00:00 AM,Agree,Agree
02/28/2020,MO,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
03/29/2021,NH,83340,NA,NA,313,122,1237,NA,NA,0,0,03/30/2021 02:06:13 PM,Not agree,Not agree
07/27/2020,MI,161592,146854,14738,1613,135,6515,6200,315,12,0,07/29/2020 12:00:00 AM,Agree,Agree
10/30/2020,SC,178526,168847,9679,1062,161,4012,NA,NA,15,0,10/30/2020 12:00:00 AM,Agree,Not agree
07/31/2020,VT,1414,NA,NA,7,0,57,NA,NA,0,0,08/01/2020 02:38:12 PM,Not agree,Not agree
03/31/2020,NH,367,NA,NA,53,NA,3,NA,NA,0,NA,03/30/2020 04:22:39 PM,Not agree,Not agree
03/06/2021,MI,699705,634637,65068,1439,267,16763,15765,998,18,1,03/08/2021 12:00:00 AM,Agree,Agree
07/01/2020,DE,11914,10989,925,186,1,510,453,57,1,-1,07/03/2020 12:00:00 AM,Agree,Agree
09/29/2020,KY,67856,59544,8312,917,261,1170,1159,11,8,0,09/30/2020 02:17:41 PM,Agree,Agree
04/09/2020,VT,628,NA,NA,23,NA,23,NA,NA,0,NA,04/08/2020 04:22:39 PM,Not agree,Not agree
10/09/2020,DC,15843,NA,NA,78,0,634,NA,NA,0,0,10/10/2020 01:30:17 PM,NA,NA
02/07/2021,IN,640380,NA,NA,1736,0,12300,11916,384,29,0,02/07/2021 12:00:00 AM,Not agree,Agree
11/17/2020,WA,137673,NA,NA,2600,107,2571,NA,NA,23,0,11/19/2020 12:00:00 AM,N/A,N/A
09/20/2020,MN,90942,NA,NA,2221,0,2021,1969,52,6,0,09/21/2020 01:47:41 PM,N/A,Agree
07/02/2020,NC,74096,73976,120,2307,13,1468,1468,0,22,0,07/01/2020 12:00:00 AM,Agree,Agree
04/16/2020,IL,25733,NA,NA,1140,NA,1072,NA,NA,124,NA,04/16/2020 04:22:39 PM,Agree,Agree
10/17/2020,MT,22233,22233,0,638,0,240,240,0,5,0,10/18/2020 01:26:54 PM,Agree,Agree
09/12/2020,AL,152055,131641,20414,626,200,3651,3198,453,23,3,09/13/2020 04:00:00 PM,Agree,Agree
06/20/2020,VT,1147,NA,NA,3,0,56,NA,NA,0,0,06/21/2020 02:32:57 PM,Not agree,Not agree
05/07/2020,NC,13992,13985,7,551,0,539,539,0,25,0,05/06/2020 12:00:00 AM,Agree,Agree
03/13/2021,KY,415770,317805,97965,679,204,4966,4499,467,16,3,03/14/2021 01:53:25 PM,Agree,Agree
11/27/2020,KY,171755,142254,29501,5616,749,1871,1817,54,36,3,11/28/2020 02:46:47 PM,Agree,Agree
08/13/2020,VA,104838,100603,4235,1215,41,2370,2255,115,6,0,08/14/2020 02:30:03 PM,Agree,Agree
06/26/2020,VA,61247,58611,2636,677,43,1724,1620,104,24,0,06/27/2020 05:51:58 PM,Agree,Agree
04/27/2020,VI,59,NA,NA,2,0,4,NA,NA,0,0,05/25/2020 03:38:40 PM,NA,NA
05/28/2020,FSM,0,0,0,0,0,0,0,0,0,0,05/29/2020 02:19:55 PM,Agree,Agree
04/11/2021,AZ,849561,788696,60865,540,111,17086,15159,1927,-6,-1,04/12/2021 01:39:29 PM,Agree,Agree
10/01/2020,NE,46186,NA,NA,621,0,493,NA,NA,15,0,10/03/2020 12:00:00 AM,Not agree,Not agree
02/18/2020,CA,689,NA,NA,7,0,211,NA,NA,0,0,02/18/2020 12:00:00 AM,Not agree,Not agree
12/14/2020,NV,189412,NA,NA,2579,0,2548,NA,NA,9,0,12/15/2020 02:39:02 PM,NA,NA
03/08/2021,IL,1199517,1199517,0,1182,0,23020,20767,2253,6,2,03/09/2021 02:47:41 PM,Agree,Agree
11/11/2020,ND,59173,59173,0,1800,0,697,NA,NA,11,0,11/12/2020 02:55:21 PM,Agree,Not agree
09/03/2020,IN,96854,NA,NA,1104,0,3509,3289,220,10,0,09/03/2020 12:00:00 AM,Not agree,Agree
04/02/2020,CT,3824,NA,NA,267,NA,112,NA,NA,27,NA,04/01/2020 04:22:39 PM,Agree,Agree
11/26/2020,IL,697489,697489,0,12022,0,12596,11963,633,156,25,11/27/2020 03:07:59 PM,Agree,Agree
11/09/2020,WY,18010,15311,2699,700,80,114,114,0,0,0,11/10/2020 02:45:45 PM,Agree,Agree
10/28/2020,NV,97479,NA,NA,574,0,1766,NA,NA,10,0,10/29/2020 02:11:33 PM,NA,NA
08/07/2020,WI,63028,58768,4260,1043,54,997,990,7,12,0,08/08/2020 02:58:44 PM,Agree,Agree
05/27/2020,AL,20045,19359,686,648,12,800,751,49,20,1,05/28/2020 04:00:00 PM,Agree,Agree
02/21/2021,CT,273101,256139,16962,0,0,7523,6166,1357,0,0,02/22/2021 02:53:38 PM,Agree,Agree
06/23/2020,RI,16523,NA,NA,78,0,953,NA,NA,7,0,06/24/2020 03:03:27 PM,Not agree,N/A
02/18/2021,ND,99153,94150,5003,119,38,1435,NA,NA,0,0,02/19/2021 03:33:51 PM,Agree,Not agree
03/24/2020,MD,349,NA,NA,61,NA,6,6,0,1,0,03/26/2020 12:00:00 AM,N/A,Agree
03/07/2021,GU,7751,NA,NA,2,0,133,NA,NA,0,0,03/08/2021 02:47:36 PM,Not agree,Not agree
02/12/2020,NJ,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
05/22/2020,NJ,152989,NA,NA,1273,26,10985,10985,0,142,0,05/22/2020 12:00:00 AM,Not agree,Agree
10/30/2020,DE,25100,23952,1148,199,8,708,621,87,19,6,11/01/2020 12:00:00 AM,Agree,Agree
12/14/2020,MS,186434,136347,50087,2652,1633,4931,3905,1026,50,32,12/16/2020 12:00:00 AM,Agree,Agree
02/03/2020,RI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,N/A
04/13/2021,VT,21388,NA,NA,97,-3,233,NA,NA,0,0,04/14/2021 02:34:57 PM,Not agree,Not agree
06/04/2020,ID,3054,2763,291,64,10,83,63,20,0,0,06/05/2020 03:17:07 PM,Agree,Agree
02/05/2020,MO,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
03/15/2020,AZ,13,NA,NA,1,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
03/08/2021,MI,703316,637621,65695,2231,388,16792,15792,1000,19,1,03/10/2021 12:00:00 AM,Agree,Agree
11/24/2020,SC,213694,198795,14899,1715,426,4434,NA,NA,18,1,11/24/2020 12:00:00 AM,Agree,Not agree
07/23/2020,MT,3037,3037,0,128,0,45,45,0,3,0,07/24/2020 02:18:40 PM,Agree,Agree
02/03/2020,AZ,1,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
06/11/2021,AL,548188,421783,126405,131,53,11307,8986,2321,0,0,06/12/2021 10:13:34 AM,Agree,Agree
06/14/2020,VA,54886,52460,2426,380,23,1552,1444,108,6,0,06/15/2020 02:33:03 PM,Agree,Agree
06/17/2021,AZ,888337,820989,67348,332,28,17809,15861,1948,18,-1,06/18/2021 01:48:26 PM,Agree,Agree
05/24/2020,NV,7786,NA,NA,90,16,410,NA,NA,18,16,05/25/2020 02:12:49 PM,NA,NA
03/10/2021,NJ,822817,729403,93414,3775,767,23768,21294,2474,133,77,03/11/2021 03:36:21 PM,Agree,Agree
08/05/2020,NV,53068,NA,NA,645,-4,917,NA,NA,28,0,08/06/2020 02:12:27 PM,NA,NA
10/13/2020,SC,161270,154052,7218,869,186,3698,NA,NA,12,1,10/13/2020 12:00:00 AM,Agree,Not agree
06/27/2020,MI,121726,110707,11019,752,66,6291,5984,307,12,0,06/29/2020 12:00:00 AM,Agree,Agree
05/12/2021,RI,150302,NA,NA,166,0,2697,NA,NA,1,0,05/13/2021 12:00:00 AM,Not agree,N/A
05/20/2021,MO,595459,NA,NA,621,190,9005,NA,NA,9,0,05/21/2021 02:08:46 PM,Not agree,Not agree
02/03/2020,MI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
12/28/2020,FSM,0,0,0,0,0,0,0,0,0,0,12/29/2020 02:56:32 PM,Agree,Agree
04/24/2021,FSM,1,1,0,0,0,0,0,0,0,0,04/25/2021 01:42:01 PM,Agree,Agree
10/17/2020,FSM,0,0,0,0,0,0,0,0,0,0,10/18/2020 01:26:54 PM,Agree,Agree
01/06/2021,NJ,557267,504647,52620,5848,837,19523,17464,2059,141,38,01/07/2021 02:56:59 PM,Agree,Agree
01/09/2021,FSM,1,1,0,0,0,0,0,0,0,0,01/10/2021 04:10:55 PM,Agree,Agree
03/11/2020,WY,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
05/17/2020,ND,1900,1900,0,52,0,43,NA,NA,1,0,05/18/2020 04:01:54 PM,Agree,Not agree
11/11/2020,AZ,265365,258439,6926,2033,110,6228,5786,442,36,7,11/12/2020 02:55:21 PM,Agree,Agree
03/14/2020,IN,12,NA,NA,0,0,0,0,0,0,0,03/14/2020 12:00:00 AM,Not agree,Agree
05/25/2021,NE,223126,NA,NA,72,0,2249,NA,NA,0,0,05/26/2021 01:48:32 PM,Not agree,Not agree
10/19/2020,RI,28845,NA,NA,313,0,1177,NA,NA,1,0,10/20/2020 02:59:27 PM,Not agree,N/A
03/10/2021,MI,708098,641551,66547,2556,473,16823,15822,1001,20,1,03/12/2021 12:00:00 AM,Agree,Agree
04/04/2020,DC,902,NA,NA,145,NA,21,NA,NA,6,NA,04/03/2020 04:22:39 PM,NA,NA
07/10/2020,CT,47287,45308,1979,78,-6,4348,3476,872,0,0,07/11/2020 06:25:05 PM,Agree,Agree
07/31/2020,VI,421,NA,NA,15,0,8,NA,NA,0,0,08/01/2020 02:38:12 PM,NA,NA
05/20/2021,OR,197356,197356,0,569,0,2606,2606,0,5,0,05/21/2021 02:08:46 PM,Agree,Agree
04/12/2021,VA,638910,497840,141070,2048,831,10506,8811,1695,20,3,04/13/2021 02:00:37 PM,Agree,Agree
08/12/2020,IL,199893,198593,1300,1645,0,7881,7672,209,15,0,08/13/2020 02:12:28 PM,Agree,Agree
05/17/2020,RI,13015,NA,NA,122,0,654,NA,NA,10,0,05/18/2020 04:01:54 PM,Not agree,N/A
12/31/2020,VI,2036,NA,NA,5,0,23,NA,NA,0,0,01/01/2021 02:49:07 PM,NA,NA
09/08/2020,CT,53782,51594,2188,417,44,4474,3589,885,6,0,09/09/2020 01:47:50 PM,Agree,Agree
02/18/2021,CT,271903,254980,16923,547,87,7496,6145,1351,20,4,02/19/2021 03:33:51 PM,Agree,Agree
10/16/2020,MD,135127,NA,NA,798,0,4169,4012,157,7,0,10/18/2020 12:00:00 AM,N/A,Agree
05/26/2021,MS,317276,194226,123050,211,81,7304,5035,2269,2,1,05/27/2021 01:41:41 PM,Agree,Agree
10/24/2020,MO,182455,NA,NA,1278,85,3236,NA,NA,14,0,10/26/2020 12:00:00 AM,Not agree,Not agree
04/03/2021,RI,139094,NA,NA,273,0,2627,NA,NA,0,0,04/04/2021 01:43:43 PM,Not agree,N/A
